Date,AGG,SPY,AAPL,CISCO
12/26/13,165.8674389,404.39,75.25912466,19.2923288
12/27/13,165.6258192,398.08,74.75063509,19.48702202
12/30/13,166.8160198,393.37,74.00725271,19.69056494
12/31/13,167.8540896,398.79,74.87475459,19.8498594
1/2/14,166.0285187,397.97,73.82174077,19.6197674
1/3/14,167.021844,396.44,72.20017957,19.60193125
1/6/14,166.4491159,393.63,72.59389196,19.62868548
1/7/14,169.7691493,398.03,72.07439179,19.89622776
1/8/14,168.2120447,401.92,72.5311649,19.88106703
1/9/14,167.6840609,401.01,71.60480635,19.70003009
1/10/14,167.5766744,397.66,71.12714647,19.81596508
1/13/14,164.8025225,390.98,71.49950497,19.78921085
1/14/14,166.3775249,397.54,72.92220805,19.98540852
1/15/14,168.0062205,395.87,74.3862843,20.31537734
1/16/14,168.919006,395.8,73.97121802,20.31537734
1/17/14,170.1092067,399.61,72.1588064,20.27970503
1/21/14,168.623693,407.05,73.27988575,20.35996772
1/22/14,163.0932869,404.54,73.60553261,20.3688858
1/23/14,163.522833,399.87,74.22879935,20.11917966
1/24/14,160.75763,387.6,72.87950027,19.79812893
1/27/14,159.2005253,386.28,73.47073617,19.6197674
1/28/14,158.2608932,394.43,67.59841574,19.3968155
1/29/14,157.8581938,384.2,66.83101024,19.30763474
1/30/14,158.717286,403.01,66.70181919,19.59836402
1/31/14,158.1087623,358.69,66.81099096,19.53950472
2/3/14,154.7260867,346.15,66.93511046,19.21845398
2/4/14,154.6723935,347.95,67.90404333,19.44140588
2/5/14,155.9252363,346.45,68.41119828,19.60193125
2/6/14,157.1601813,354.59,68.8075799,20.05675313
2/7/14,159.4815489,361.08,69.77019595,20.2172785
2/10/14,159.3825759,360.87,71.02011998,20.35996772
2/11/14,161.6859483,361.79,71.95588481,20.25295081
2/12/14,162.1718159,349.25,71.95051457,20.37780387
2/13/14,163.6114237,357.2,73.09303375,19.86055546
2/14/14,165.2759702,357.35,73.03396108,20.11917966
2/18/14,164.8260928,353.65,73.30247322,19.98540852
2/19/14,164.6101516,347.38,72.14518588,19.86947353
2/20/14,165.7888305,349.8,71.3101131,19.88730969
2/21/14,164.4661908,346.76,70.51800227,19.73570239
2/24/14,165.060029,351.78,70.82679124,19.72678432
2/25/14,164.8620829,358.32,70.0897254,19.47707819
2/26/14,165.6088795,359.8,69.4573793,19.55734087
2/27/14,166.6975829,360.13,70.84290197,19.54842279
2/28/14,166.6076074,362.1,70.65091578,19.44140588
3/3/14,165.7888305,359.78,70.85498502,19.23629013
3/4/14,167.750296,363.9,71.32219615,19.45924203
3/5/14,168.3801244,372.37,71.47256295,19.50383241
3/6/14,168.8300019,372.16,71.25641067,19.45924203
3/7/14,168.8659921,372.06,71.21479129,19.37897935
3/10/14,167.7053083,370.53,71.27923421,19.34330704
3/11/14,168.0382176,368.82,71.9733381,19.27196244
3/12/14,167.55235,370.64,72.04315126,19.45924203
3/13/14,165.4649187,371.51,71.24298507,19.19169975
3/14/14,163.944333,373.74,70.44281887,19.04000328
3/17/14,167.1834505,375.04,70.71804382,19.18278168
3/18/14,168.0832053,378.77,71.34367712,19.28979859
3/19/14,166.1937201,373.23,71.32488127,19.28979859
3/20/14,169.0639381,368.97,70.98118572,19.46816011
3/21/14,167.9572397,360.62,71.54103355,19.29871666
3/24/14,169.3788523,351.85,72.38953193,19.23629013
3/25/14,175.4881878,354.71,73.16821715,19.92298199
3/26/14,173.3107811,343.41,72.46874301,19.90514584
3/27/14,170.800465,338.47,72.15726892,19.63760356
3/28/14,171.358313,338.29,72.07671528,19.91406391
3/31/14,173.1938129,336.365,72.06060455,19.98986756
4/1/14,175.0023202,342.99,72.71980187,20.77019922
4/2/14,174.1475531,341.96,72.84063233,20.67129351
4/3/14,173.3737639,333.62,72.3358295,20.76120779
4/4/14,172.5459894,323,71.40006467,20.42106206
4/7/14,175.0203153,317.76,70.27902646,20.54541351
4/8/14,173.9136168,327.07,70.27499878,20.62633637
4/9/14,176.9277956,331.805,71.19868056,20.78818208
4/10/14,176.064031,317.11,70.28036902,20.36558495
4/11/14,175.6231511,311.73,69.76079802,20.19474781
4/14/14,177.9445186,315.91,70.03870809,20.54541351
4/15/14,177.2697025,316.08,69.53926208,20.58137923
4/16/14,176.7118544,323.68,69.68024438,20.70725922
4/17/14,170.9624209,324.91,70.47638289,20.86910493
4/21/14,172.9958669,330.87,71.31279822,21.03994207
4/22/14,172.8878963,329.32,71.38381969,21.14783921
4/23/14,172.5099993,324.58,70.45087424,21.12985635
4/24/14,171.1513694,337.15,76.22657049,20.97700207
4/25/14,170.620514,303.83,76.78641831,20.68028494
4/28/14,173.7786536,296.58,79.76019033,20.69826779
4/29/14,175.5511707,300.38,79.52389964,20.82414779
4/30/14,176.7748373,304.13,79.22316604,20.77919065
5/1/14,174.129558,307.89,79.40978198,20.68927637
5/2/14,172.2490703,308.01,79.55746366,20.62633637
5/5/14,172.0871145,310.05,80.68252955,20.63982351
5/6/14,170.980416,297.38,79.80315227,20.42852495
5/7/14,171.3133253,292.71,79.52389964,20.56339637
5/8/14,170.9603818,288.32,79.38293076,20.69646951
5/9/14,172.0192122,292.24,79.05250045,20.69826779
5/12/14,174.2726205,302.86,80.036366,20.85112207
5/13/14,173.9287268,304.64,80.16192277,20.55440494
5/14/14,170.788435,297.62,80.17677357,20.50935789
5/15/14,168.7431729,295.19,79.49498681,21.74127347
5/16/14,169.2861629,297.7,80.66820007,21.91211061
5/19/14,169.2318639,296.755,81.62405162,21.89412775
5/20/14,167.3223493,301.19,81.64025249,21.6873249
5/21/14,168.6798241,305.01,81.85626414,22.01101632
5/22/14,168.037286,304.91,81.98587113,21.92110203
5/23/14,168.2725816,312.24,82.91202107,22.04698203
5/27/14,167.2228011,310.82,84.4646048,22.21781917
5/28/14,165.6843296,310.16,84.245893,22.31672488
5/29/14,166.2997182,313.78,85.78092578,22.19084488
5/30/14,166.8427081,312.55,85.45960845,22.13689631
6/2/14,168.0463358,308.84,84.87232678,22.28075916
6/3/14,166.851758,307.19,86.0725415,22.18634917
6/4/14,166.9784556,306.78,87.05539451,22.02899917
6/5/14,168.308781,323.57,87.39696292,22.20882774
6/6/14,168.6617244,329.67,87.15664997,22.3257163
6/9/14,168.5259769,327.5,88.55127517,22.29874202
6/10/14,166.7793593,332.41,89.0710532,22.47857058
6/11/14,164.9331935,335.2,88.70248333,22.5145363
6/12/14,164.0010608,325.91,87.21875331,22.17286202
6/13/14,165.2137383,326.27,86.26425184,22.20882774
6/16/14,165.0236918,327.62,87.13369873,22.05597346
6/17/14,164.9422434,325.62,87.02029261,22.02899917
6/18/14,166.1549209,334.38,87.11479771,22.14588774
6/19/14,165.449034,327,86.8123814,22.21781917
6/20/14,164.2997053,324.2,85.91458299,22.3257163
6/23/14,164.8336454,327.24,85.83897891,22.20882774
6/24/14,163.6933665,324.16,85.31920088,22.05597346
6/25/14,163.5485692,327.44,85.39480496,22.22681059
6/26/14,163.2318251,325.69,85.90513248,22.1638706
6/27/14,164.4445026,324.57,86.92578752,22.20882774
6/30/14,164.04631,324.78,87.82358593,22.34369916
7/1/14,168.6436248,332.39,88.381166,22.55050201
7/2/14,170.4897906,332.85,88.34336396,22.67638201
7/3/14,170.6164882,337.492,88.86314199,22.8213369
7/7/14,170.1730464,333.55,90.69465075,22.85757563
7/8/14,169.4309602,323.81,90.11060926,22.71262073
7/9/14,170.51694,329.97,90.1484113,23.04782893
7/10/14,169.8653521,327.92,89.81291821,23.04782893
7/11/14,170.1368471,346.2,89.98775263,23.12030638
7/14/14,171.8201159,355.32,91.15016532,23.04782893
7/15/14,170.5802889,354.44,90.08225773,23.2562016
7/16/14,174.082574,355.9,89.57193021,23.53705172
7/17/14,174.2002218,352.454,87.97469958,23.21996288
7/18/14,174.2092716,358.66,89.24116237,23.47363395
7/21/14,172.7160493,359.76,88.77714235,23.41927586
7/22/14,175.648195,360.84,89.51522715,23.50987267
7/23/14,175.2319027,358.14,91.84950303,23.26526128
7/24/14,176.6889257,358.61,91.69829488,23.4011565
7/25/14,175.9287398,324.01,92.30407254,23.52799204
7/28/14,177.1776166,320.41,93.57894629,23.48269363
7/29/14,176.0825869,320,92.97411367,23.29244033
7/30/14,175.5667465,322.51,92.75675195,23.21996288
7/31/14,173.4581355,312.99,90.346872,22.85757563
8/1/14,171.1775778,307.06,90.84774901,22.64920296
8/4/14,171.6210196,313.65,90.33742149,22.7986877
8/5/14,169.3223622,312.32,89.89324754,22.62202392
8/6/14,169.2952127,313.89,89.74203938,22.58578519
8/7/14,167.7749513,311.45,89.73258887,22.52236743
8/8/14,169.8960345,316.8,89.97952445,22.67638201
8/11/14,170.6607169,318.33,91.16671471,22.85757563
8/12/14,170.5423732,319.32,91.14771967,22.78509818
8/13/14,171.0976783,326.28,92.35390498,22.83039659
8/14/14,171.0339547,333.21,92.60084055,22.23245763
8/15/14,170.5787867,333.63,93.05672161,22.13280113
8/18/14,172.3812522,334.53,94.17742922,22.31399476
8/19/14,173.0275909,335.13,95.47858975,22.32305444
8/20/14,173.054901,335.78,95.51657984,22.38647221
8/21/14,174.0835808,332.91,95.52607736,22.54954647
8/22/14,173.3371052,331.59,96.228894,22.33211412
8/25/14,174.0198573,334.02,96.43783948,22.37741253
8/26/14,175.6857724,341.83,95.81955079,22.47706902
8/27/14,175.0121237,343.18,96.99819329,22.46800934
8/28/14,174.7845396,340.02,97.11216355,22.51330774
8/29/14,175.0576405,339.04,97.3496016,22.64014328
9/2/14,174.3839917,342.38,98.10940337,22.54048679
9/3/14,174.7390228,339,93.96848373,22.68544169
9/4/14,173.5828959,345.95,93.18968692,22.56766583
9/5/14,174.0562707,346.38,93.9969763,22.64920296
9/8/14,173.0913144,342.34,93.41762745,22.60390456
9/9/14,172.954764,329.75,93.06621913,22.52236743
9/10/14,174.365785,331.33,95.92497329,22.58578519
9/11/14,174.5296455,330.52,96.33336674,22.81227722
9/12/14,174.1290976,331.19,96.55180975,22.79415786
9/15/14,174.6115758,323.89,96.52331718,22.70356105
9/16/14,175.6584623,327.76,95.79200798,22.84851595
9/17/14,175.5128086,324,96.47582957,22.83492643
9/18/14,176.3776279,325,96.67527753,22.84851595
9/19/14,176.6052119,331.32,95.8869832,22.83039659
9/22/14,175.7950128,324.5,95.98195842,22.62202392
9/23/14,174.4386119,323.63,97.48256691,22.37741253
9/24/14,175.0667438,328.21,96.63728745,22.6310836
9/25/14,172.0626346,321.93,92.95224887,22.23245763
9/26/14,173.0184875,323.21,95.68753524,22.64920296
9/29/14,172.6361463,321.82,95.07969382,22.75791914
9/30/14,172.8091102,322.44,95.68753524,22.97535148
10/1/14,170.3876161,317.46,94.19642426,22.84755851
10/2/14,170.1509287,318.41,94.88024586,22.87494272
10/3/14,171.7531203,322.74,94.61431524,23.10314446
10/6/14,172.0899447,322.2,94.61431524,22.82930237
10/7/14,169.0585253,316.98,93.78803081,22.48699975
10/8/14,172.3812522,322.7,95.73502285,22.50981993
10/9/14,169.704864,315.37,95.94396833,22.08080065
10/10/14,169.2587992,311.39,95.66854019,21.30491473
10/13/14,167.0648891,306.45,94.79476816,20.93066387
10/14/14,167.3197833,308.31,93.78803081,21.04476474
10/15/14,165.4535942,305.97,92.63883064,20.95804808
10/16/14,163.7148521,302.86,91.42314781,20.8302551
10/17/14,165.726695,303.64,92.76229843,21.2227621
10/20/14,153.9378419,306.21,94.74728055,20.93066387
10/21/14,148.5941688,315.33,97.32110904,21.46009191
10/22/14,147.2832847,312.97,97.81498019,21.23189017
10/23/14,147.6383158,313.18,99.56252426,21.51029629
10/24/14,147.5472822,287.06,99.93292762,21.70654979
10/27/14,147.3561116,289.97,99.82845487,21.68829365
10/28/14,148.9309931,295.59,101.376551,21.96669978
10/29/14,148.8035461,294.12,101.9464023,21.99864802
10/30/14,149.6137453,299.07,101.6044915,21.98039188
10/31/14,149.6592621,305.46,102.5732388,22.3363866
11/3/14,149.6228486,305.72,103.9028919,22.43679537
11/4/14,148.0661738,302.81,103.1430901,22.71063746
11/5/14,147.3105948,296.52,103.3900257,22.95709534
11/6/14,147.9842436,296.64,103.6844489,23.05750411
11/7/14,148.5433318,299.86,103.9801451,23.1214006
11/10/14,149.8448159,305.11,103.8084505,22.95709534
11/11/14,149.6706737,312.01,104.6383076,22.95709534
11/12/14,148.4058511,311.51,106.1167887,22.92058307
11/13/14,149.2032392,316.48,107.614347,23.44088304
11/14/14,150.4588965,327.82,108.9115949,24.0250795
11/17/14,150.4588965,323.05,108.7303618,24.15743651
11/18/14,148.3783549,324.93,110.1420728,24.27610142
11/19/14,147.9567474,326.54,109.3789857,24.27153738
11/20/14,147.2326823,330.54,110.9433141,24.47235492
11/21/14,147.489313,332.63,111.0959315,24.53625141
11/24/14,148.6166549,335.64,113.1514972,24.67317245
11/25/14,148.259205,335.04,112.1737919,24.9013742
11/26/14,148.4333472,333.57,113.5091942,25.03373121
11/28/14,148.6349856,338.64,113.4424241,25.2299847
12/1/14,148.0575666,326,109.7605292,25.18434436
12/2/14,149.0932547,326.31,109.3408314,25.39428996
12/3/14,150.7888502,316.5,110.5808478,25.51295487
12/4/14,150.3580773,316.93,110.1611499,25.34864961
12/5/14,149.6431775,312.63,109.6937591,25.10219173
12/8/14,148.3508588,306.64,107.2137263,24.85573385
12/9/14,149.3865469,312.5,108.8543634,25.02916717
12/10/14,147.1135324,305.84,106.7844899,24.52712334
12/11/14,147.6267937,307.36,106.4697165,24.63666017
12/12/14,142.4116918,307.32,104.6669234,24.51343123
12/15/14,140.2853234,306.07,103.2313659,24.35369001
12/16/14,138.7730355,295.06,101.8196549,24.26697335
12/17/14,139.2496354,298.88,104.3616886,24.47235492
12/18/14,144.5197295,297.73,107.452191,25.23911277
12/19/14,145.2804561,299.9,106.6223339,25.34864961
12/22/14,147.9659128,306.54,107.7288101,25.75941275
12/23/14,148.6991433,306.285,107.3472665,25.78679696
12/24/14,148.3141973,303.03,106.8417214,25.83243731
12/26/14,148.7907971,309.09,108.7303618,25.87807766
12/29/14,147.1135324,312.04,108.6540531,25.97848642
12/30/14,146.6919248,310.3,107.3281894,25.88720572
12/31/14,147.0493747,310.35,105.2869316,25.38972593
1/2/15,148.5341664,308.52,104.2853799,25.37603382
1/5/15,146.1969942,302.19,101.3474949,24.87053514
1/6/15,143.0441031,295.29,101.3570334,24.86134425
1/7/15,142.1092343,298.42,102.778283,25.09111638
1/8/15,145.1979677,300.46,106.7272583,25.28412497
1/9/15,145.830379,296.93,106.8417214,25.54146975
1/12/15,143.3832222,291.41,104.2090712,25.78043277
1/13/15,143.7223413,294.74,105.1343142,25.82179175
1/14/15,142.7966378,293.27,104.7336935,25.66095126
1/15/15,141.669296,286.95,101.8911944,25.19221612
1/16/15,144.0247989,290.74,101.0994916,25.44037002
1/20/15,143.8506567,289.44,103.703526,25.79881454
1/21/15,139.3962815,297.25,104.4952288,25.58742418
1/22/15,142.4208572,310.32,107.2137263,26.1940226
1/23/15,142.8607955,312.39,107.7669644,25.92748693
1/26/15,143.3098992,309.66,107.8814275,25.70690568
1/27/15,140.8444117,306.75,104.1041467,24.72348098
1/28/15,138.9013509,303.91,109.9894554,24.63616757
1/29/15,142.5033457,311.78,113.4138084,25.0175893
1/30/15,140.5144579,354.53,111.7540941,24.23176862
2/2/15,141.7517844,364.47,113.1562665,24.65914478
2/3/15,145.2437946,363.55,113.1753437,24.92568045
2/4/15,143.8598221,364.75,114.0433551,24.53047239
2/5/15,144.7305333,373.89,114.8541351,25.05435284
2/6/15,144.6480448,374.28,113.8869625,25.03597107
2/9/15,143.7527628,370.56,114.6434639,24.92568045
2/10/15,146.3463118,372.995,116.845936,25.2657432
2/11/15,146.0140422,375.14,119.5846623,24.75105363
2/12/15,146.309393,377.17,121.0976649,27.07634757
2/13/15,148.0445788,381.83,121.6913748,27.04877491
2/17/15,148.5614427,375.43,122.4095722,26.93848429
2/18/15,149.6966972,373.37,123.2570452,27.10392022
2/19/15,151.2657483,378.995,123.0032821,26.93848429
2/20/15,151.0442352,383.66,124.0039705,27.21421084
2/23/15,150.3612365,380.14,127.3603466,27.23259262
2/24/15,152.1333412,378.59,126.5655414,27.23259262
2/25/15,150.2689394,385.37,123.3288649,27.10392022
2/26/15,148.4783753,384.8,124.8849594,27.4899374
2/27/15,149.4659544,380.16,123.0128581,27.12230199
3/2/15,148.1184165,385.655,123.6161439,27.74728218
3/3/15,148.6260507,384.61,123.874695,27.14987465
3/4/15,147.140067,382.72,123.0894658,26.95686606
3/5/15,148.7644963,387.83,121.049785,26.92929341
3/6/15,146.2909335,380.09,121.2317284,26.58463521
3/9/15,148.3860782,378.56,121.7488306,26.98443872
3/10/15,145.6540834,369.51,119.2303515,26.34107676
3/11/15,144.7218825,366.37,117.0566073,25.97344135
3/12/15,145.8109885,374.24,119.1728957,25.95505958
3/13/15,142.3959951,370.58,118.3493627,25.67933303
3/16/15,144.9803145,373.35,119.651694,26.01020489
3/17/15,144.8695579,371.92,121.6530709,25.87234162
3/18/15,147.5000258,375.135,123.022434,25.87234162
3/19/15,147.5000258,373.24,122.0887774,25.97344135
3/20/15,150.3335474,378.49,120.5614108,26.13887729
3/23/15,151.9487469,375.11,121.8158623,26.10670919
3/24/15,150.4443039,374.09,121.3179121,25.73447834
3/25/15,146.9370134,370.96,118.1482674,25.23817054
3/26/15,148.2199433,367.35,118.9718004,24.89810779
3/27/15,148.0445788,370.56,118.0237798,24.93487133
3/30/15,150.1397234,374.59,121.0114812,25.41279736
3/31/15,148.1368759,372.1,119.1537438,25.49091988
4/1/15,146.918554,370.255,118.9813764,25.23624221
4/2/15,148.0907274,372.25,120.0060048,25.12511014
4/6/15,149.5582516,377.04,121.9499258,25.20845919
4/7/15,149.5859407,374.41,120.6667464,25.3658963
4/8/15,149.382887,381.2,120.2741318,25.5140724
4/9/15,149.8351429,383.54,121.1934245,25.58352995
4/10/15,150.3150879,382.65,121.7105267,25.96786171
4/13/15,149.8720618,382.36,121.4711275,25.91229567
4/14/15,149.7982241,385.11,120.9444494,25.75485856
4/15/15,151.4872613,383.45,121.4040958,26.16234284
4/16/15,150.5642902,386.04,120.8199619,26.48647806
4/17/15,148.293781,375.56,119.4601747,25.85209913
4/20/15,153.3608929,389.51,122.189325,26.37534599
4/21/15,151.6072476,391.18,121.5285833,26.56982712
4/22/15,152.6225159,389.8,123.1660735,26.50500008
4/23/15,157.1266153,389.99,124.1715499,26.55593561
4/24/15,156.7020486,445.1,124.7556839,26.6902202
4/27/15,157.5788712,438.56,127.0251878,26.75504725
4/28/15,160.5231493,429.31,125.0238109,27.15327052
4/29/15,160.9661755,429.37,123.1852254,26.90322335
4/30/15,158.0957351,421.78,119.8432133,26.69948121
5/1/15,160.2924065,422.87,123.4820804,26.9773114
5/4/15,160.5692979,423.04,123.2426812,27.01435542
5/5/15,159.7478535,421.19,120.4656511,26.75504725
5/6/15,158.1511133,419.1,119.7091498,26.8291353
5/7/15,159.0253388,426.88,120.4464992,26.67632869
5/8/15,160.5970847,433.69,122.7158089,27.06992146
5/11/15,159.1462424,432.85,121.4657654,27.05139945
5/12/15,158.6161269,431.02,121.0282502,27.06992146
5/13/15,160.2250738,426.87,121.1676781,27.18105354
5/14/15,161.8712219,432.28,123.9946996,26.90322335
5/15/15,161.1365004,426,123.8216167,27.36627366
5/18/15,160.950495,425.24,125.1870488,27.5607548
5/19/15,161.3411064,421.71,125.0716602,27.53760228
5/20/15,161.601514,423.86,125.0620444,27.43110071
5/21/15,161.2109026,431.63,126.3409351,27.25514159
5/22/15,160.1692722,427.63,127.4467428,27.09770448
5/26/15,158.2255155,425.47,124.6389528,26.81061328
5/27/15,159.9646662,431.42,126.9707647,27.14400951
5/28/15,159.6949584,426.57,126.7159481,27.18105354
5/29/15,157.7791025,429.23,125.2735903,27.14400951
6/1/15,158.2720169,430.92,125.5187911,27.02361643
6/2/15,157.7791025,430.99,124.9658872,26.93100637
6/3/15,158.0302098,436.59,125.1197387,26.94026737
6/4/15,156.597968,430.78,124.3889441,26.49573907
6/5/15,155.6865414,426.95,123.706228,26.46795605
6/8/15,153.7706856,423.5,122.8888919,26.18549536
6/9/15,154.0868948,425.48,122.5234946,26.15308184
6/10/15,157.1001827,430.77,123.9273896,26.5420441
6/11/15,156.9699789,432.97,123.6485337,26.72726423
6/12/15,155.3052303,429.92,122.2831016,26.43091203
6/15/15,154.6263105,423.67,122.0427086,26.37534599
6/16/15,155.1657263,427.26,122.6965775,26.58834913
6/17/15,155.4726352,427.81,122.4081059,26.79209127
6/18/15,156.4770645,439.39,122.9658176,27.05139945
6/19/15,155.3052303,434.92,121.7350056,26.88470134
6/22/15,155.9934504,436.29,122.7061932,26.80135228
6/23/15,156.8211745,445.99,122.1484815,26.65780668
6/24/15,155.2866298,440.84,123.1869792,26.40312901
6/25/15,154.4589056,440.1,122.6004203,26.30125794
6/26/15,153.8822888,438.1,121.8792414,26.19012586
6/29/15,151.5665213,429.86,119.7445517,25.50481139
6/30/15,151.2782129,434.09,120.6051586,25.43072334
7/1/15,152.9801625,437.39,121.7350056,25.52333341
7/2/15,153.5381788,437.71,121.5811541,25.50466918
7/6/15,153.203369,436.04,121.1580624,25.40201592
7/7/15,153.4544763,436.72,120.8599751,25.53266552
7/8/15,151.7432264,429.7,117.8598707,25.18737728
7/9/15,152.3849451,434.39,115.4559409,25.11272036
7/10/15,155.2680292,443.51,118.5425868,25.4580086
7/13/15,157.5279952,455.57,120.831128,25.93394645
7/14/15,156.8118743,465.57,120.7830494,26.1579172
7/15/15,156.7374721,461.19,121.9465514,26.23257412
7/16/15,159.0346391,475.48,123.571608,26.42854852
7/17/15,160.4389801,483.01,124.6389528,26.29789892
7/20/15,161.0992993,488.1,126.994804,26.1579172
7/21/15,151.659524,488,125.7255291,25.98060702
7/22/15,149.1298502,488.27,120.4080363,25.69131147
7/23/15,150.4132876,482.18,120.350342,26.13925297
7/24/15,148.5718339,529.42,119.7157045,26.50320544
7/27/15,147.9394155,531.41,118.0521851,26.32589526
7/28/15,148.850842,526.03,118.638744,26.32589526
7/29/15,149.8180703,529,118.2637309,26.50320544
7/30/15,149.6971667,536.76,117.6675563,26.40988429
7/31/15,150.6550947,536.15,116.6386744,26.52186967
8/3/15,147.6046057,535.03,113.8885787,26.46587698
8/4/15,146.5722756,531.9,110.2346054,26.1579172
8/5/15,146.8512837,537.01,110.9654,26.38188795
8/6/15,146.5908761,529.46,111.205793,26.32589526
8/7/15,145.4655623,522.62,111.5824999,26.26990257
8/10/15,146.9941136,524,115.6393428,26.68051562
8/11/15,145.8312893,527.46,109.6216924,26.14858508
8/12/15,146.4408343,525.91,111.3120437,26.03659971
8/13/15,145.4186743,529.66,111.2251113,26.78316888
8/14/15,146.0563521,531.52,112.0075025,27.09112866
8/17/15,146.5814985,535.22,113.1666004,26.89982031
8/18/15,146.3001701,535.02,112.5290965,26.36322372
8/19/15,144.3590038,532.92,111.0898832,25.94327856
8/20/15,143.1586691,515.78,108.8103238,25.23403785
8/21/15,139.5857978,494.47,102.1551695,24.70210732
8/24/15,134.540641,463.37,99.60515396,23.50759665
8/25/15,132.1868596,466.37,100.2040213,22.97566612
8/26/15,137.5696106,500.77,105.9512155,23.96487027
8/27/15,139.2950917,518.37,109.0711209,24.42214388
8/28/15,138.7699453,518.01,109.4285094,24.26349794
8/31/15,138.6855468,512.89,108.9165745,24.15151256
9/1/15,133.7998094,496.54,104.0483629,23.44227185
9/2/15,136.0223041,510.55,108.5108902,23.93687393
9/3/15,137.6446315,504.72,106.6080376,24.17017679
9/4/15,134.7563261,499,105.5455312,23.81555644
9/8/15,138.0666242,517.54,108.4819127,24.54346137
9/9/15,136.0223041,516.89,106.3955363,24.20750525
9/10/15,137.1007298,522.24,108.7330506,24.50613292
9/11/15,138.1979108,529.44,110.3171512,24.28216217
9/14/15,136.584961,521.38,111.3796577,23.9835345
9/15/15,138.3479526,522.37,112.3165952,24.24483371
9/16/15,139.1731827,527.39,112.4421642,24.32882274
9/17/15,138.9199871,538.87,110.0370359,24.15151256
9/18/15,135.5159129,540.26,109.5830558,23.83422067
9/21/15,137.3633031,548.39,111.2830662,23.83422067
9/22/15,135.440892,538.4,109.5347601,23.46093608
9/23/15,134.7188157,536.07,110.4234019,23.59158569
9/24/15,135.4221368,533.75,111.0802241,23.71290318
9/25/15,136.3692759,524.25,110.8001087,24.28682822
9/28/15,133.6497676,504.06,108.6074817,23.94620604
9/29/15,133.6028795,496.07,105.342689,23.92754181
9/30/15,135.9472832,511.67,106.2023534,24.49213474
10/1/15,134.6531724,520.72,105.8449648,24.20750525
10/2/15,135.5815562,532.54,106.6176968,24.23573009
10/5/15,139.7639725,543.68,107.0040628,25.26123264
10/6/15,139.5201545,537.48,107.5159977,25.6187473
10/7/15,140.748622,541.94,107.0040628,25.91040399
10/8/15,142.8023197,533.16,105.7676916,26.25851036
10/9/15,142.9054735,539.8,108.2983889,26.25851036
10/12/15,141.7332716,550.19,107.7961131,26.30555176
10/13/15,140.3078741,548.9,107.9796369,26.20206068
10/14/15,140.6736011,544.83,106.4534912,26.17383584
10/15/15,140.748622,562.44,108.047251,26.48430909
10/16/15,141.0299505,570.76,107.2552007,26.57839189
10/19/15,139.9327695,573.15,107.921682,26.57839189
10/20/15,131.886776,560.88,109.8921486,26.8135989
10/21/15,132.1493492,555.77,109.8824895,26.60661673
10/22/15,135.1220531,563.91,111.5631816,27.29342119
10/23/15,135.6753324,599.03,115.0211572,27.61330272
10/26/15,134.7188157,608.61,111.3506803,27.23697151
10/27/15,129.279799,611.01,110.6455623,27.33105431
10/28/15,132.0649506,617.1,115.2046811,27.622711
10/29/15,131.8023774,626.55,116.421734,27.41572884
10/30/15,131.3616295,625.9,115.4268415,27.14288871
11/2/15,131.6335804,628.35,117.0495787,27.06762246
11/3/15,133.0496002,625.31,118.3922005,26.91708998
11/4/15,132.8151598,640.95,117.841629,26.78537406
11/5/15,131.1834548,655.65,117.3007166,26.74774093
11/6/15,130.8646159,659.37,117.4365262,26.76655749
11/9/15,128.0816722,655.49,116.9611925,26.51253393
11/10/15,128.2331249,659.68,113.2749312,26.32436832
11/11/15,127.8071641,673.25,112.6346858,26.17383584
11/12/15,125.9329367,665.6,112.256359,26.18324412
11/13/15,124.7118492,642.35,108.9775265,24.6591027
11/16/15,126.567145,647.81,110.7576027,25.20478296
11/17/15,126.6712687,643.3,110.2871193,25.22359952
11/18/15,128.5644277,663.54,113.7793669,25.51525621
11/19/15,129.4352809,661.27,115.2247694,25.75046322
11/20/15,131.1012608,668.45,115.7292052,25.93862883
11/23/15,131.0633976,678.99,114.2255986,25.8069129
11/24/15,131.1959188,671.15,115.3217763,25.65638042
11/25/15,130.6279711,675.34,114.4972178,25.62815558
11/27/15,131.0633976,673.26,114.2838027,25.70342182
11/30/15,131.9721139,664.8,114.7591364,25.63756386
12/1/15,133.7327518,679.06,113.8278704,25.93862883
12/2/15,132.2371562,676.01,112.7995975,25.81632118
12/3/15,131.4988242,666.25,111.7519232,25.35531545
12/4/15,132.9281592,672.64,115.4672866,25.8539543
12/7/15,132.0951693,669.83,114.739735,25.86336258
12/8/15,130.6753,677.33,114.6912316,25.54348105
12/9/15,129.3122256,664.79,112.1593521,25.14833328
12/10/15,129.4731441,662.32,112.6928899,25.1859664
12/11/15,127.3812034,640.15,109.7923843,24.6120613
12/14/15,128.6685515,657.91,109.1133361,24.92253455
12/15/15,130.4291894,658.64,107.1828993,25.26123264
12/16/15,131.8490586,675.77,108.0074577,25.62345144
12/17/15,129.4447467,670.65,105.7180954,25.138925
12/18/15,127.6935746,664.14,102.8563925,24.71555239
12/21/15,128.2615223,664.51,104.1174819,25.05895462
12/22/15,130.5617105,663.15,104.020475,25.29886577
12/23/15,131.139124,663.7,105.35917,25.77868806
